Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	40
 Alpha  	20
 Quantity of cycles 	500
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	18:16:27
 Time end   	18:16:52
 Data
309931	413436	
309954	413565	
309693	414002	
309954	414148	
309866	461750	
309708	421184	
310650	416680	
318092	413170	
313073	416155	
312114	415484	
311559	413624	
310682	414293	
310422	413788	
310340	415261	
310208	414098	
310078	414914	
309990	412378	
309817	413982	
309817	414248	
309787	413954	
309904	414040	
309929	413449	
309893	414716	
309898	414889	
309931	414376	
309972	414790	
309942	414831	
309953	413852	
309795	413840	
309837	413935	
309817	414141	
309817	413799	
309785	413428	
309781	413795	
309766	413388	
309773	413700	
309872	414122	
309780	414649	
309870	414460	
309897	414403	
309847	413703	
309881	412879	
309901	414243	
309820	414629	
309919	414573	
309864	413365	
309888	413927	
309948	413612	
309895	414058	
309928	414692	
309925	414054	
309981	413264	
309963	414734	
309919	414956	
309845	413926	
309940	413348	
309934	414126	
309956	412756	
309954	414612	
309939	414482	
310023	415123	
310016	414260	
310054	414099	
310040	414127	
309997	414898	
310013	414085	
309977	413974	
309931	414575	
309915	413365	
309904	413215	
309901	413897	
309950	414700	
310036	414466	
310011	413343	
310044	414202	
310021	414814	
310014	413800	
310072	414343	
310029	413629	
309969	414547	
309989	413693	
309955	413501	
309892	413392	
309892	413322	
309911	413921	
309905	413562	
309944	413730	
309980	414319	
310003	413319	
310048	413371	
309960	413946	
309978	413577	
309971	412869	
310022	414539	
309949	413692	
309950	414579	
309941	413910	
309924	412953	
309982	414089	
309997	413730	
309967	415071	
309997	414760	
310024	413687	
310004	414429	
309940	413170	
309902	415203	
309925	414326	
309917	413346	
309919	414357	
309921	413243	
309943	413919	
310046	414138	
310036	413871	
310023	414534	
310052	413963	
309981	413921	
309975	414927	
309926	413883	
309932	413673	
309836	413865	
309852	413201	
309930	413766	
309962	414165	
309932	414527	
309989	414718	
309979	415555	
309970	414618	
310011	414612	
310032	413773	
309950	414282	
309966	413778	
309882	414304	
309903	414095	
309882	414320	
309847	413486	
309852	413746	
309797	414688	
309870	413838	
309911	413630	
309917	413940	
309989	414414	
309913	414370	
309956	414408	
309936	415009	
309913	413869	
309892	413765	
309851	414422	
309938	414249	
309878	414815	
309949	413549	
309933	413668	
309895	413863	
309932	415008	
309967	414393	
309896	414138	
309881	414382	
309853	413721	
309884	413667	
309883	414308	
309913	414220	
309868	414563	
309945	413440	
309992	413319	
309981	413728	
310021	414295	
309932	414004	
309949	414338	
309914	413858	
309840	413461	
309858	413411	
309834	414282	
309796	415085	
309856	413968	
309897	413559	
310002	414418	
309953	413978	
309950	414403	
309948	413485	
310029	414605	
310009	414010	
309860	413730	
309912	413831	
309885	413238	
309866	413839	
309827	413220	
309812	413145	
309794	412506	
309866	413283	
309901	413443	
309852	414098	
309915	413735	
309904	414917	
309889	413441	
309873	413851	
309897	414848	
309892	414485	
309889	413071	
309915	414215	
309846	413345	
309917	415285	
309880	413375	
309905	414418	
309909	413751	
309926	414332	
309887	414045	
309861	413694	
309856	413742	
309852	413667	
309841	413968	
309857	413308	
309846	413282	
309773	412675	
309898	415138	
309936	414221	
309948	414106	
309965	413874	
309956	414265	
309848	415348	
309877	413883	
309827	414010	
309810	412283	
309746	412757	
309788	413788	
309850	414542	
309864	413665	
309975	412789	
309913	414168	
309905	414617	
309940	413824	
309932	414352	
309895	414310	
309828	413295	
309854	413749	
309862	414029	
309787	413315	
309788	414813	
309709	413707	
309795	412959	
309794	413229	
309826	413681	
309924	413927	
309870	413840	
309879	414043	
309895	413852	
309840	413648	
309839	413332	
309825	413891	
309848	414119	
309865	413511	
309861	414257	
309843	413766	
309940	413233	
309864	413263	
309894	414081	
309869	413378	
309843	413749	
309835	415166	
309865	414034	
309838	414002	
309804	413161	
309846	412901	
309779	414364	
309792	414813	
309883	414323	
309889	413599	
309897	414740	
309919	414543	
309869	413770	
309871	414054	
309861	413534	
309767	413539	
309722	413619	
309743	413622	
309770	412827	
309853	413413	
309904	413460	
309904	413796	
309875	414096	
309870	413282	
309913	413304	
309934	413369	
309887	413171	
309815	415254	
309819	414857	
309800	414368	
309800	413974	
309744	414091	
309764	414175	
309766	413780	
309799	413282	
309801	414093	
309841	414638	
309822	413967	
309835	414299	
309822	414603	
309860	413918	
309836	414613	
309798	414203	
309743	414064	
309774	413656	
309829	414098	
309834	413119	
309866	413442	
309846	413667	
309832	413685	
309818	413701	
309856	414181	
309772	414510	
309766	413369	
309767	414416	
309756	413208	
309772	413710	
309784	413639	
309834	413760	
309838	414618	
309931	414018	
309867	413655	
309874	414197	
309867	413623	
309823	413276	
309834	413790	
309784	413967	
309715	413302	
309738	413707	
309783	413007	
309841	413872	
309860	414386	
309882	415263	
309828	413441	
309899	414260	
309904	413382	
309888	414030	
309885	413340	
309837	413554	
309820	413944	
309796	414306	
309767	413681	
309725	413886	
309755	413720	
309765	413096	
309752	413199	
309820	412863	
309852	413801	
309844	414572	
309832	413532	
309830	413839	
309846	413936	
309829	412792	
309805	413962	
309773	413962	
309808	413944	
309838	413326	
309782	413103	
309822	414097	
309856	413391	
309842	413618	
309816	414250	
309768	413543	
309769	413991	
309810	413907	
309785	414015	
309817	414328	
309752	413050	
309782	413382	
309845	414709	
309862	413675	
309920	414631	
309934	413900	
309911	414603	
309835	414650	
309806	413463	
309753	413930	
309731	413698	
309685	413649	
309754	413593	
309767	413809	
309820	413976	
309871	414336	
309877	414476	
309862	414082	
309862	413891	
309884	414408	
309868	414046	
309839	413995	
309794	414107	
309784	413236	
309793	414493	
309757	415471	
309759	414336	
309756	413412	
309793	413149	
309797	413959	
309841	413451	
309823	413097	
309843	413663	
309820	413958	
309834	414596	
309834	413966	
309846	413571	
309807	414203	
309788	414497	
309805	413649	
309841	413107	
309809	412935	
309835	413751	
309872	414197	
