Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	40
 Alpha  	20
 Quantity of cycles 	500
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	22:21:31
 Time end   	22:21:56
 Data
311275	396324	
311316	395481	
310983	395936	
311302	395550	
311187	434373	
311155	407283	
311027	458903	
312993	591400	
311743	427387	
311730	403279	
311861	398414	
311663	395214	
311219	397154	
311245	397429	
311297	395965	
311248	396042	
311208	395730	
311124	396831	
311229	395958	
311220	395387	
311247	395454	
311218	395498	
311184	395716	
311184	394819	
311246	395692	
311265	395986	
311237	396078	
311171	395568	
311150	396549	
311175	396098	
311224	395464	
311188	394933	
311188	396152	
311147	397487	
311255	398652	
311280	399735	
311274	401278	
311304	403916	
311378	405380	
311397	407962	
311421	411131	
311487	411182	
311469	413785	
311519	413871	
311565	416037	
311594	416691	
311571	418881	
311636	418912	
311646	421017	
311677	421242	
311630	421708	
311608	421793	
311570	422386	
311580	423531	
311562	424280	
311569	423666	
311547	423113	
311575	423298	
311604	423180	
311636	422347	
311630	422260	
311586	422198	
311618	422103	
311587	421480	
311545	419737	
311564	419009	
311558	418782	
311570	417747	
311543	416934	
311519	416572	
311540	415994	
311549	414825	
311544	414446	
311548	414632	
311534	414413	
311556	414112	
311529	413543	
311511	412431	
311533	411871	
311482	410355	
311458	410216	
311429	409344	
311520	409257	
311491	408482	
311462	408891	
311503	408483	
311460	407910	
311456	408118	
311423	407420	
311458	406632	
311421	408240	
311460	406995	
311383	406479	
311396	406681	
311412	406460	
311410	405369	
311415	404368	
311417	405625	
311412	405017	
311405	404258	
311455	404594	
311438	403495	
311392	404034	
311392	403495	
311370	404428	
311301	402465	
311270	403032	
311310	403237	
311366	402878	
311365	402760	
311435	402934	
311397	402248	
311395	402700	
311357	401284	
311335	401752	
311340	401820	
311320	402165	
311337	402432	
311376	400880	
311305	401416	
311337	400336	
311290	400782	
311327	401289	
311361	400452	
311347	401528	
311334	401097	
311400	400955	
311321	401204	
311362	401325	
311233	400649	
311321	400307	
311266	401220	
311322	401026	
311328	400609	
311372	400837	
311292	400192	
311314	401021	
311315	400262	
311314	399175	
311263	399631	
311308	399357	
311274	399050	
311304	399807	
311278	399412	
311283	399153	
311267	399003	
311298	399127	
311321	399642	
311277	398800	
311325	399895	
311346	398872	
311326	398719	
311309	398989	
311277	399699	
311246	398816	
311255	399062	
311227	399109	
311216	398400	
311278	398586	
311299	398807	
311308	399454	
311342	399534	
311352	398888	
311297	398923	
311353	398011	
311251	398085	
311231	399243	
311247	398288	
311240	397742	
311247	397841	
311249	398043	
311243	397872	
311247	398084	
311258	398162	
311275	397110	
311260	397790	
311242	396880	
311318	396241	
311318	397679	
311265	397573	
311237	397900	
311234	396443	
311223	397589	
311246	396854	
311284	397059	
311229	396433	
311271	396736	
311263	397283	
311273	397463	
311283	397048	
311279	396803	
311217	396705	
311227	397043	
311221	396223	
311254	396483	
311223	397712	
311252	396610	
311223	396700	
311283	396288	
311249	396388	
311287	396797	
311341	397458	
311322	397246	
311258	397482	
311243	397154	
311217	397308	
311249	396274	
311219	396111	
311231	395784	
311226	396078	
311227	394961	
311303	395940	
311269	395092	
311306	395636	
311235	397690	
311277	396588	
311238	395966	
311253	395363	
311156	395204	
311194	394713	
311193	395454	
311230	395193	
311242	395590	
311254	395766	
311270	395396	
311245	396076	
311322	395595	
311261	395539	
311256	395798	
311251	395643	
311209	395317	
311184	396027	
311249	396615	
311242	396115	
311235	396368	
311236	395576	
311232	395330	
311252	395764	
311239	396457	
311250	396354	
311236	395254	
311263	396050	
311226	395842	
311190	396300	
311187	395278	
311210	395009	
311233	395553	
311209	396106	
311244	396225	
311271	394782	
311245	395520	
311231	396185	
311311	395838	
311311	395693	
311264	396095	
311251	396488	
311205	395383	
311136	395740	
311239	395692	
311210	396294	
311191	395823	
311325	394966	
311277	396036	
311267	396659	
311306	395193	
311307	396391	
311218	396543	
311204	395760	
311172	395019	
311195	395416	
311175	395892	
311229	395775	
311211	396076	
311222	396620	
311219	394507	
311273	395559	
311227	396119	
311300	395789	
311257	395638	
311265	395835	
311263	396268	
311225	395741	
311227	395840	
311210	395861	
311203	396378	
311253	395822	
311289	395789	
311242	395370	
311244	395452	
311234	395898	
311249	396210	
311226	394702	
311225	395377	
311211	396056	
311215	395409	
311166	395173	
311195	395195	
311223	396024	
311223	395199	
311228	395796	
311269	395185	
311192	394958	
311250	396169	
311290	395851	
311230	395243	
311205	397051	
311215	395079	
311160	395089	
311190	394347	
311188	395714	
311131	396365	
311260	395682	
311259	395382	
311275	395294	
311278	396767	
311267	395637	
311224	395255	
311201	395270	
311213	395617	
311178	396018	
311177	395714	
311205	394655	
311159	396139	
311215	395966	
311233	394975	
311203	395722	
311180	395434	
311222	395845	
311213	396398	
311280	395472	
311213	395336	
311190	395810	
311149	395380	
311197	396012	
311223	395408	
311188	396415	
311158	396045	
311192	394912	
311201	395241	
311219	396005	
311201	396422	
311248	395831	
311209	395780	
311225	395268	
311142	395699	
311156	395716	
311204	394820	
311210	395928	
311173	396256	
311186	394726	
311210	396601	
311170	394804	
311222	395878	
311264	395267	
311232	396380	
311200	396173	
311227	395491	
311127	395262	
311173	394718	
311149	395962	
311104	395602	
311156	395063	
311154	394988	
311221	395007	
311217	395708	
311187	396216	
311254	395623	
311175	394817	
311204	394843	
311175	395927	
311159	396278	
311141	394806	
311190	395118	
311164	396034	
311178	396194	
311170	395331	
311162	395503	
311202	395875	
311188	394841	
311220	396402	
311183	395754	
311164	395750	
311170	394893	
311153	395759	
311165	396137	
311176	395152	
311146	395319	
311168	395976	
311155	396024	
311149	394429	
311172	395284	
311156	395206	
311150	394617	
311155	395611	
311135	395974	
311164	394564	
311117	395178	
311094	395975	
311156	395716	
311173	394984	
311130	395512	
311154	395465	
311182	395777	
311169	395661	
311225	395386	
311228	395214	
311171	395322	
311114	395846	
311097	395696	
311057	395433	
311068	395119	
311157	395613	
311123	395189	
311182	395792	
311177	395820	
311205	396673	
311236	395371	
311218	395112	
311166	395771	
311145	395128	
311130	395876	
311143	395234	
311184	396468	
311137	395899	
311144	394788	
311153	395768	
311140	395359	
311140	395405	
311184	395887	
311207	395830	
311169	395844	
311171	396373	
311153	395411	
311158	395984	
311145	395278	
311147	396051	
311133	394471	
311176	394098	
311166	395401	
311183	395952	
311179	396103	
311202	395735	
311134	394832	
311180	395627	
311161	395677	
311167	394558	
311119	395160	
311157	394395	
311165	394560	
311120	395611	
311139	395376	
311211	395652	
311215	394985	
311223	394985	
311147	395558	
311201	396412	
311206	395453	
311225	395128	
311144	395755	
311097	395469	
311112	395796	
311160	394845	
311134	395124	
311158	395158	
311167	396160	
311174	395802	
311226	396596	
311176	395537	
311228	396020	
311191	394867	
311128	395480	
311124	394994	
311165	395168	
311160	395829	
311107	395661	
311164	394757	
311141	395723	
311167	395679	
311201	395344	
311240	394818	
311216	395454	
311179	395270	
311111	395089	
311127	395589	
311117	395659	
311140	396168	
311179	395624	
311211	395506	
311182	396173	
311151	395244	
311221	395023	
311184	396601	
311178	395648	
311194	394872	
311188	395316	
311208	394929	
311142	395374	
311125	395676	
311167	395519	
311120	394870	
311190	395681	
311195	395064	
311169	395470	
311226	396333	
311300	395223	
311252	395981	
311256	395887	
311227	395526	
311190	395119	
311144	395381	
311143	394917	
311117	394898	
311146	396082	
311202	395537	
311194	394992	
311284	395767	
