Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	40
 Alpha  	20
 Quantity of cycles 	500
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	16:27:30
 Time end   	16:27:55
 Data
310628	417878	
310643	418309	
310312	418067	
310747	418464	
310569	462282	
310564	424520	
310909	421309	
311581	417311	
311179	418428	
310998	418838	
310808	416894	
310559	419705	
310573	419042	
310599	419104	
310607	417876	
310655	418207	
310583	417762	
310541	418563	
310636	419186	
310640	419202	
310633	418484	
310585	418665	
310528	418465	
310550	419073	
310628	418052	
310539	417298	
310553	418483	
310539	418884	
310568	419001	
310588	418584	
310583	418139	
310628	418646	
310557	418174	
310552	418694	
310611	418647	
310645	418874	
310629	418335	
310623	417493	
310661	418583	
310646	417782	
310704	418039	
310655	417924	
310687	417808	
310705	418149	
310794	418035	
310844	418631	
310891	417950	
310868	418779	
310893	419592	
310841	418310	
310867	417646	
310890	418103	
310882	417093	
310850	419511	
310886	418185	
310907	417388	
310888	417939	
310865	418605	
310882	417675	
310852	419111	
310913	417392	
310850	418286	
310887	418937	
310789	418973	
310809	417985	
310826	417704	
310821	418339	
310828	418965	
310886	419313	
310852	418469	
310818	419074	
310778	419076	
310825	418457	
310802	417687	
310780	417659	
310781	418787	
310798	417882	
310764	417437	
310792	417977	
310766	417503	
310808	418722	
310792	418523	
310795	418748	
310789	418005	
310809	417979	
310817	418452	
310772	418399	
310775	418808	
310744	418821	
310803	417944	
310708	417511	
310698	418668	
310778	418650	
310709	419254	
310706	418771	
310743	418973	
310786	417768	
310755	418419	
310796	419424	
310711	418019	
310703	419082	
310719	418983	
310718	419391	
310754	418065	
310725	417855	
310670	419031	
310687	418582	
310679	418535	
310713	418526	
310645	418487	
310701	418458	
310683	418282	
310680	417997	
310695	418429	
310640	419894	
310645	417975	
310693	418399	
310664	417503	
310736	418303	
310715	417611	
310667	418495	
310705	418139	
310630	418169	
310679	418508	
310654	417954	
310663	417822	
310644	417894	
310688	419094	
310691	418119	
310660	418602	
310699	418376	
310648	418866	
310692	418195	
310680	418740	
310658	418295	
310700	419037	
310681	418628	
310693	417898	
310744	419159	
310653	418518	
310692	419184	
310659	418113	
310635	418630	
310634	418642	
310608	418767	
310658	418735	
310687	418190	
310714	418232	
310654	419358	
310711	418910	
310732	418508	
310720	418729	
311285	419278	
311623	417874	
311698	417897	
311856	418664	
311999	418554	
311420	418776	
311171	418858	
310990	418771	
310869	418589	
310780	418405	
310755	417990	
310734	417977	
310687	418735	
310681	417543	
310706	418924	
310883	418516	
311103	418211	
312035	418627	
314249	418459	
316093	419445	
316450	418628	
315988	418971	
315339	419049	
314601	419698	
313482	419641	
312624	418780	
311979	419579	
311538	418975	
311296	418920	
311075	419513	
310958	419302	
310876	418861	
310730	417937	
310691	419426	
310697	420114	
310680	418244	
310651	419275	
310642	418977	
310576	418841	
310580	419331	
310564	418591	
310587	419169	
310552	419346	
310568	419024	
310564	418593	
310599	419187	
310582	418139	
310566	418498	
310598	417406	
310571	419101	
310592	419237	
310553	419567	
310562	419118	
310567	418901	
310545	418121	
310594	418385	
310553	419041	
