Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	40
 Alpha  	20
 Quantity of cycles 	500
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	15:20:02
 Time end   	15:20:27
 Data
319180	409141	
319195	409206	
318953	408209	
319242	408114	
319008	454998	
319042	416037	
319411	412405	
320355	407935	
319725	410090	
319552	409637	
319389	407807	
319226	408734	
319063	409434	
319125	409579	
319186	408343	
319133	408412	
319085	408464	
319059	409003	
319162	408730	
319127	409242	
319104	409916	
319035	407989	
319014	408622	
319011	408250	
319067	409857	
319099	408906	
319085	409239	
319023	407889	
319048	409311	
319137	410413	
319140	408765	
319082	407847	
319071	408268	
319043	408850	
319064	408311	
319048	408558	
319060	408933	
319021	408290	
319031	408285	
319060	408873	
319070	408612	
319097	408498	
319180	409236	
319106	408746	
319172	408557	
319268	409281	
319201	408584	
319213	408339	
319178	408963	
319217	408128	
319248	408848	
319268	409351	
319276	409094	
319287	408808	
319312	409017	
319288	408832	
319352	408790	
319301	407867	
319346	409703	
319338	408318	
319313	408844	
319268	408851	
319338	408294	
319329	408565	
319282	408904	
319311	409211	
319342	408961	
319347	408024	
319255	408558	
319252	408564	
319256	409428	
319293	409900	
319288	409143	
319291	408973	
319283	408078	
319288	408680	
319295	408909	
319333	408544	
319308	407579	
319324	408603	
319289	408918	
319265	408990	
319308	409262	
319311	409220	
319288	409249	
319308	409011	
319236	409014	
319281	410371	
319255	409014	
319221	408719	
319228	409402	
319219	409189	
319273	408862	
319244	408936	
319293	408460	
319270	408994	
319248	408812	
319272	408894	
319251	409602	
319285	408325	
319242	409234	
319213	407713	
319274	409167	
319243	408597	
319227	409055	
319200	409392	
319186	409430	
319233	408469	
319263	408709	
319207	408279	
319183	408476	
319189	408632	
319237	408475	
319237	408920	
319141	408402	
319163	409175	
319140	409054	
319236	409346	
319196	409243	
319230	409313	
319157	408808	
319192	409937	
319239	408773	
319240	408915	
319150	409033	
319221	408159	
319199	408641	
319168	409294	
319207	407978	
319210	409769	
319165	408342	
319241	409919	
319212	408705	
319216	408096	
319170	408913	
319213	408909	
319118	408427	
319196	407951	
319171	408120	
319118	409207	
319219	409318	
319130	408789	
319210	408298	
319259	409434	
319179	409273	
319213	409076	
319255	408352	
319236	408973	
319154	408549	
319150	409401	
319177	408280	
319164	408031	
319194	408756	
319165	408353	
319181	409209	
319170	408350	
319184	408601	
319173	408596	
319193	409136	
319141	407626	
319121	409517	
319153	408356	
319137	408952	
319096	408711	
319158	408383	
319158	409117	
319105	408029	
319169	408611	
319192	408879	
319132	408931	
319148	409404	
319134	408782	
319120	409126	
319072	408920	
319041	407520	
319048	408638	
319079	408971	
319125	407603	
319133	408527	
319148	409263	
319133	409731	
319215	408994	
319152	409109	
319136	408641	
319138	408526	
319147	408920	
319148	409590	
319096	408376	
319157	408741	
319147	407905	
319109	409190	
319105	408498	
319091	408206	
319131	409298	
319138	409893	
319134	410012	
319182	409737	
319149	407871	
319065	408523	
319145	409273	
319082	408899	
319146	408934	
319161	408310	
319109	409385	
319069	408861	
319086	409214	
319164	408501	
319146	409232	
319136	408888	
319128	409092	
319117	407626	
319098	408351	
319111	409408	
319108	407681	
319107	407935	
319117	408399	
319110	408968	
319078	409222	
319130	408323	
319153	408223	
319126	409021	
319115	408815	
319102	408041	
319098	409147	
319074	409065	
319087	407435	
319121	408309	
319104	408570	
319095	408196	
319090	408441	
319105	407946	
319139	408543	
319129	408768	
319128	408664	
319084	408343	
319118	408647	
319102	408396	
319136	409516	
319102	408778	
319090	409636	
319125	409203	
319124	408797	
319045	408550	
319081	409473	
319109	409197	
319151	408460	
